geometry_id,n_runs,nLayers,seg1_layers,seg2_layers,seg3_layers,t_absorber_seg1,t_absorber_seg2,t_absorber_seg3,t_scin_seg1,t_scin_seg2,t_scin_seg3,t_spacer,gun_energy_GeV,muon_threshold_GeV,detection_efficiency,detection_efficiency_std,eff_lo,eff_lo_std,eff_hi,eff_hi_std,energy_resolution,energy_resolution_std
9f1eb4f6,3,10,3,3,4,4.1021,4.0028,3.6432,0.5303,0.523,0.4642,0.1,5.0,,0.6966666666666667,0.007446102634562872,0.008456418864498105,5.621149723283286e-05,0.008325351442527626,6.117372358786171e-05,0.3454632465527499,0.008166285127041942
a418124e,3,10,3,3,4,4.4118,3.7087,3.5069,0.5326,0.3536,0.5967,0.1,5.0,,0.6943333333333334,0.009814954576223646,0.008473093669772705,7.359796553780004e-05,0.008343581285012114,8.013908821444371e-05,0.3522989007586901,0.009092631176868506
a620c856,3,10,3,3,4,3.5432,3.8397,3.7537,0.3211,0.5436,0.5057,0.1,5.0,,0.6556666666666667,0.0024037008503093385,0.00872551875460433,1.361660690124243e-05,0.00862177555789212,1.5218529314685933e-05,0.36653484890258836,0.0013332279144215938
a6fd6544,3,10,3,3,4,3.8597,4.3826,3.5752,0.4305,0.3739,0.448,0.1,5.0,,0.7065555555555555,0.00828206451270412,0.008379967686011902,6.486017050263295e-05,0.00824230986824744,7.037969896314489e-05,0.37911570043182546,0.0024295404162012232
a90816f5,3,10,3,3,4,4.4149,3.9943,4.4958,0.3693,0.324,0.3034,0.1,5.0,,0.7056666666666667,0.004176654695380539,0.008387829967714958,3.2954662910381085e-05,0.008250764545078115,3.5738104892211794e-05,0.39218106131955643,0.004837552161537274
aa416e9c,3,10,3,3,4,4.4379,3.5967,3.9479,0.5652,0.5851,0.5537,0.1,5.0,,0.7254444444444444,0.005872093449655049,0.008221625266526885,5.235173786309567e-05,0.008071379052302005,5.626500880881504e-05,0.3613275157589797,0.01803639975210391
ab9af135,3,10,3,3,4,4.1286,3.8293,3.5317,0.5787,0.4759,0.5889,0.1,5.0,,0.7256666666666667,0.0030000000000000027,0.008220086228673281,2.668900337144185e-05,0.008069691915666569,2.8688313682830816e-05,0.34941813630533175,0.010887960512837047
ac167f59,3,10,3,3,4,3.8272,3.7809,3.9247,0.397,0.4246,0.3125,0.1,5.0,,0.6777777777777777,0.004622809791714396,0.00858990069909941,3.037624730048149e-05,0.008471421673589422,3.345702533945253e-05,0.3898595432780712,0.011387490445456705
aef4aac0,3,10,3,3,4,4.4827,3.6493,4.0726,0.5376,0.52,0.5337,0.1,5.0,,0.6859999999999999,0.0033829638550307065,0.008534186663708384,2.36877134284657e-05,0.008410227983268589,2.5942239552367746e-05,0.3578606545424769,0.028331591919284492
b181a166,3,10,3,3,4,4.4238,3.6261,4.4671,0.5543,0.3042,0.5755,0.1,5.0,,0.7068888888888889,0.0071827983817307015,0.008377583991303506,5.7336325281810494e-05,0.008239704025366223,6.212292702852454e-05,0.3670110848534258,0.008126535305146437
b252a642,3,10,3,3,4,4.1731,3.6146,4.361,0.464,0.5678,0.3515,0.1,5.0,,0.7222222222222223,0.003421067626297885,0.008250380156575976,2.994142614884691e-05,0.008102281374688455,3.222135692879185e-05,0.3921929984055441,0.01579343144638612
b4ad3893,3,10,3,3,4,4.0287,4.1418,4.0636,0.4328,0.547,0.5794,0.1,5.0,,0.6914444444444445,0.0033719979789985726,0.008495504515826738,2.4530653365456113e-05,0.008367917415230686,2.6777902072315592e-05,0.35131670869741954,0.012010217979090812
b57f681d,3,10,3,3,4,3.6098,4.4868,4.0466,0.4958,0.4769,0.3965,0.1,5.0,,0.7012222222222223,0.015794982794592724,0.008418830541912503,0.00011813322695413959,0.008284727094913383,0.00012865964173067128,0.3777469079283775,0.007718791260781295
ba50ece9,3,10,3,3,4,4.2079,3.7768,3.7395,0.3988,0.4535,0.516,0.1,5.0,,0.6933333333333334,0.0011547005383792527,0.008481920202283,8.431838768816273e-06,0.008353074262040941,9.201382613082048e-06,0.3604874667561191,0.013762141609549455
bac939f7,3,10,3,3,4,3.8725,4.1049,4.2188,0.4988,0.5892,0.3145,0.1,5.0,,0.7152222222222222,0.0059659527816261545,0.00830979736460887,4.963306252962241e-05,0.00816636369435079,5.360891290677439e-05,0.3808290404781935,0.01197902726011409
bbb760bd,3,10,3,3,4,3.6387,4.2429,3.6273,0.3443,0.587,0.3378,0.1,5.0,,0.6783333333333333,0.011289129481250708,0.008584630908995824,7.616223577721467e-05,0.008465781636531111,8.368512538018769e-05,0.38647687742272513,0.016373073679404885
be6250b5,3,10,3,3,4,4.1761,4.1136,4.4433,0.4108,0.4919,0.3345,0.1,5.0,,0.7136666666666667,0.005206833117271105,0.008322898151846725,4.2798218932094024e-05,0.008180501173061905,4.626827954662693e-05,0.38316140332646625,0.013552060631121519
befdf306,3,10,3,3,4,3.5057,3.6904,4.0492,0.52,0.3805,0.4294,0.1,5.0,,0.6813333333333333,0.00850490054811539,0.008565351501286752,5.748570638661948e-05,0.008444502895266584,6.31530656347506e-05,0.3828693011504489,0.0062959143263317955
c102832e,3,10,3,3,4,4.2413,4.3247,4.4879,0.3429,0.5292,0.5727,0.1,5.0,,0.6748888888888889,0.01387376954837734,0.008606270882200858,9.053939051221475e-05,0.00848971714085541,9.978253356004193e-05,0.3602669926040907,0.007872373336888158
c3d807ea,3,10,3,3,4,3.8033,4.4319,3.8897,0.5384,0.5358,0.3736,0.1,5.0,,0.7040000000000001,0.007535103036971576,0.008400302328268569,5.945236755465573e-05,0.008264347646495751,6.44738572116315e-05,0.3777923216812962,0.004788065526094824
c5dcd688,3,10,3,3,4,3.9792,4.06,4.1705,0.4887,0.5796,0.5452,0.1,5.0,,0.7028888888888889,0.012659354614642054,0.008407336533510334,9.626153647317179e-05,0.00827212234564704,0.00010469814092783407,0.34670737133244933,0.013753877927324546
c8e3e7f7,3,10,3,3,4,4.0907,3.6805,3.9894,0.386,0.5997,0.4786,0.1,5.0,,0.71,0.007810249675906661,0.008352418184214986,6.421094645330655e-05,0.008212464835331335,6.941602878720565e-05,0.3710976405015513,0.009262478781282911
cabc65f8,3,10,3,3,4,4.2268,4.4979,3.5955,0.3308,0.4996,0.3676,0.1,5.0,,0.6856666666666666,0.010588253449512367,0.008534986321887724,7.287096921413863e-05,0.008411249789620748,7.992662874738453e-05,0.3806941508530777,0.014406324013576263
cbb8d403,3,10,3,3,4,4.2019,4.1767,4.1538,0.4412,0.3376,0.4716,0.1,5.0,,0.7007777777777777,0.013765227258620933,0.008423186194019938,0.00010318036510490987,0.008289378944584628,0.00011235378618545417,0.3687845947035118,0.011335621744521475
ccc21ff8,3,10,3,3,4,3.8508,3.8052,4.1852,0.4231,0.4173,0.4874,0.1,5.0,,0.7215555555555556,0.008180826726311085,0.008255249382024673,7.125475393840824e-05,0.008107594896482792,7.670635798186956e-05,0.3746839956545179,0.018344047206711
d153f36b,3,10,3,3,4,3.6878,4.2384,4.3356,0.4605,0.47,0.5112,0.1,5.0,,0.7306666666666667,0.008326663997864477,0.008173912137273032,7.546996275009754e-05,0.008020185601673798,8.101900266949825e-05,0.3688755132465813,0.0127293729862686
d1c56821,3,10,3,3,4,4.3342,3.9699,3.6819,0.3534,0.4088,0.4957,0.1,5.0,,0.6976666666666667,0.009291573243177578,0.008448432342050985,7.070336997545186e-05,0.00831669847556197,7.689527071621826e-05,0.37176323445890835,0.008201008906624454
d38a8fd7,3,10,3,3,4,4.191,4.4336,3.8383,0.4831,0.5409,0.5595,0.1,5.0,,0.7001111111111111,0.008275353858384623,0.008430180462615936,6.414103793353589e-05,0.008296817509526266,6.96561021509876e-05,0.362704264901436,0.016519041348430307
d4c77f1e,3,10,3,3,4,4.4761,4.4068,3.6237,0.3196,0.5518,0.3752,0.1,5.0,,0.7116666666666666,0.001855921454276689,0.008339771752487013,1.5184355996230738e-05,0.008198707662739188,1.642121997485224e-05,0.37931617898939934,0.010278027191659355
d52c8692,3,10,3,3,4,3.7859,3.9758,4.4153,0.4431,0.3332,0.5235,0.1,5.0,,0.7162222222222222,0.007932586332711817,0.008300949237636987,6.638472178035405e-05,0.008156849122860447,7.167099105768145e-05,0.37868243849824995,0.011948355231849886
d76ac252,3,10,3,3,4,4.1854,3.9115,3.7224,0.3584,0.5149,0.5936,0.1,5.0,,0.691,0.005811865258054202,0.008498366955357292,4.2328994446862346e-05,0.008371076052324974,4.620225718176358e-05,0.3607453959550755,0.02040295200923103
da09464e,3,10,3,3,4,4.3688,4.0691,4.0789,0.5209,0.3002,0.5137,0.1,5.0,,0.6868888888888889,0.005419443732558726,0.008527689828445947,3.83590715775741e-05,0.008403138752878606,4.197076821739932e-05,0.35977534361997643,0.0019502912235812436
dacdab1d,3,10,3,3,4,3.9434,4.3271,3.5629,0.4662,0.5053,0.4834,0.1,5.0,,0.702111111111111,0.007073686241065312,0.008415103195524668,5.518438618192439e-05,0.008280407353398004,5.989843599204135e-05,0.36786737652227003,0.007854629188894985
e3d99056,3,10,3,3,4,4.3115,4.4629,3.8237,0.3485,0.3622,0.4452,0.1,5.0,,0.6843333333333333,0.005507570547286107,0.008545469971819522,3.8410341942815954e-05,0.008422622032243829,4.208081910343541e-05,0.3650203039874042,0.011645840598862235
e7d2a9e6,3,10,3,3,4,4.2517,3.5024,3.9458,0.4624,0.4656,0.4337,0.1,5.0,,0.7053333333333333,0.003055050463303896,0.008390591595310562,2.402148807135062e-05,0.008253748320846466,2.6057490319529856e-05,0.38250990757135933,0.008629104463942404
e8dde3ff,3,10,3,3,4,3.7203,4.0283,3.9831,0.4751,0.397,0.4184,0.1,5.0,,0.701,0.0020816659994661343,0.0084243930381153,1.5939303453444343e-05,0.008290437689898086,1.732661441849425e-05,0.38185511607443196,0.018139917196082742
e96fedd2,3,10,3,3,4,3.9669,4.2563,4.481,0.5533,0.5748,0.4977,0.1,5.0,,0.7002222222222222,0.003976784481816267,0.008430169671432952,3.018796143643806e-05,0.008296732668952292,3.2838259109266256e-05,0.3600897478866465,0.004623219274065956
ea82b116,3,10,3,3,4,3.7987,4.0976,4.1358,0.5961,0.5958,0.3641,0.1,5.0,,0.7077777777777778,0.009215526350997334,0.008369941438857683,7.488200065744982e-05,0.008231469077792855,8.102353880352057e-05,0.3758537571711446,0.011045657913864157
ecba614c,3,10,3,3,4,3.515,3.5268,4.0344,0.5771,0.4571,0.412,0.1,5.0,,0.6746666666666666,0.0026034165586355205,0.0086104623630342,1.6929570628854183e-05,0.00849405672047058,1.866460256914887e-05,0.39475562671100445,0.016837733336741073
f10fb338,3,10,3,3,4,4.301,3.6307,3.5545,0.4344,0.3131,0.5486,0.1,5.0,,0.6473333333333334,0.0026666666666666505,0.008771075782270285,1.4117025659542095e-05,0.008672886289878797,1.5894181852133084e-05,0.3523169402985107,0.004562448448806393
f373b80b,3,10,3,3,4,4.2741,3.6458,4.0028,0.3955,0.4854,0.4389,0.1,5.0,,0.7037777777777778,0.00435039376676707,0.008402646502583377,3.418329597452202e-05,0.008266839919592539,3.708255983824018e-05,0.3648149503541205,0.012712400123069907
f3858c75,3,10,3,3,4,3.5371,3.7009,3.5054,0.524,0.3768,0.5866,0.1,5.0,,0.713111111111111,0.00673575314054568,0.008327195130246712,5.594690304892145e-05,0.008185168398416617,6.0435680131514096e-05,0.3778095408081296,0.01423007433273463
f53982fe,3,10,3,3,4,3.7158,3.8464,4.3946,0.4775,0.598,0.3262,0.1,5.0,,0.6994444444444444,0.009720158511129427,0.008434849340360243,7.52263849481627e-05,0.008301930683616213,8.170432898436716e-05,0.38983203819516293,0.01162335540635329
f54c99bf,3,10,3,3,4,3.9506,3.5637,4.3562,0.5823,0.4202,0.4172,0.1,5.0,,0.7121111111111111,0.004537906190369389,0.008335845121255478,3.705278010864991e-05,0.008194484833943916,4.007700958989869e-05,0.3895662841983603,0.012708385318010627
fbab4a4a,3,10,3,3,4,3.9388,4.1999,4.2854,0.3565,0.3689,0.4145,0.1,5.0,,0.6994444444444445,0.002775554665954831,0.008436226692840387,2.1028487646955733e-05,0.008303308036096357,2.287823141809423e-05,0.35684786881932623,0.012863474170749236
fced5fc9,3,10,3,3,4,3.6857,3.5755,4.4391,0.4545,0.4111,0.3007,0.1,5.0,,0.6849999999999999,0.009073771725877474,0.008540066520454618,6.334627445907783e-05,0.008416774284533282,6.939274706450592e-05,0.39889628165892965,0.006759485596611427
fe011d9f,3,10,3,3,4,3.6533,3.8588,3.774,0.425,0.4401,0.3681,0.1,5.0,,0.6863333333333334,0.005925462944877056,0.008531498439332541,4.1094119729698205e-05,0.008407317610719852,4.504302144867235e-05,0.38429884742280174,0.007840753035427216
ff18cd6a,3,10,3,3,4,3.6668,4.0215,4.4091,0.3223,0.5642,0.5773,0.1,5.0,,0.7208888888888888,0.007275020682164869,0.008261270484543393,6.257910891851021e-05,0.008114060295347225,6.742724803745634e-05,0.368462894732316,0.010807355877469416
ffef8abf,3,10,3,3,4,4.2555,4.1286,3.9633,0.3254,0.4331,0.3584,0.1,5.0,,0.6958888888888889,0.0032885885748774927,0.008462918674512728,2.459756289526265e-05,0.008332369598278877,2.6789221523470124e-05,0.38001398251176505,0.010285862540801745
