geometry_id,run_id,nLayers,seg1_layers,seg2_layers,seg3_layers,t_absorber_seg1,t_absorber_seg2,t_absorber_seg3,t_scin_seg1,t_scin_seg2,t_scin_seg3,t_spacer,gun_energy_GeV,detect_threshold_GeV,detection_efficiency,eff_lo,eff_hi,energy_resolution
cbb8d403,run6eaeb1c50c,10,3,3,4,4.2019,4.1767,4.1538,0.4412,0.3376,0.4716,0.1,5.0,,0.685,0.008541317882413746,0.00841802564649241,0.3818581033429733
cbb8d403,run6c28b62326,10,3,3,4,4.2019,4.1767,4.1538,0.4412,0.3376,0.4716,0.1,5.0,,0.707,0.008377531758813284,0.00823957774348516,0.3628035824330377
cbb8d403,runfc1555db6c,10,3,3,4,4.2019,4.1767,4.1538,0.4412,0.3376,0.4716,0.1,5.0,,0.7103333333333334,0.008350708940832785,0.008210533443776313,0.3616920983345244
ccc21ff8,run9ef24ed764,10,3,3,4,3.8508,3.8052,4.1852,0.4231,0.4173,0.4874,0.1,5.0,,0.73,0.00818120657119703,0.008027924331943437,0.36182588413207795
ccc21ff8,run50b716cf5c,10,3,3,4,3.8508,3.8052,4.1852,0.4231,0.4173,0.4874,0.1,5.0,,0.7136666666666667,0.008323343067406008,0.008180946088621188,0.3956906298833509
ccc21ff8,run749211224a,10,3,3,4,3.8508,3.8052,4.1852,0.4231,0.4173,0.4874,0.1,5.0,,0.721,0.00826119850747098,0.008113914268883748,0.36653547294812494
6328b805,run9bb383ea41,10,3,3,4,3.6653,4.3347,3.6054,0.5747,0.5388,0.3798,0.1,5.0,,0.7,0.008432116101721565,0.008298827198022884,0.38138208794542805
6328b805,runc1ebdccacb,10,3,3,4,3.6653,4.3347,3.6054,0.5747,0.5388,0.3798,0.1,5.0,,0.69,0.008506075384248857,0.008379450925735,0.3912579060016402
6328b805,run5312e52bbf,10,3,3,4,3.6653,4.3347,3.6054,0.5747,0.5388,0.3798,0.1,5.0,,0.6836666666666666,0.008550523108074914,0.008428119464844785,0.36102945292760996
447d5542,run1d3222b435,10,3,3,4,4.0007,3.7431,4.2952,0.5443,0.3292,0.4246,0.1,5.0,,0.7116666666666667,0.008339828069895305,0.008198763980147405,0.3782280583157882
447d5542,run04684e263f,10,3,3,4,4.0007,3.7431,4.2952,0.5443,0.3292,0.4246,0.1,5.0,,0.7076666666666667,0.008372210375032774,0.008233812063358936,0.3954021324858433
447d5542,run612b88af2c,10,3,3,4,4.0007,3.7431,4.2952,0.5443,0.3292,0.4246,0.1,5.0,,0.7016666666666667,0.008419332272605051,0.008284932628042196,0.3952835161425155
7b2c1da5,run93935c655a,10,3,3,4,4.3592,3.5098,4.1613,0.3098,0.4197,0.46,0.1,5.0,,0.7053333333333334,0.008390741234987953,0.008253897960524004,0.38963330873856794
7b2c1da5,run9d2980307c,10,3,3,4,4.3592,3.5098,4.1613,0.3098,0.4197,0.46,0.1,5.0,,0.7113333333333334,0.008342556452738958,0.008201714511164027,0.39541385093269316
7b2c1da5,runaa0d103693,10,3,3,4,4.3592,3.5098,4.1613,0.3098,0.4197,0.46,0.1,5.0,,0.7116666666666667,0.008339828069895305,0.008198763980147405,0.36768278734265
5686685d,run41073c59a9,10,3,3,4,4.0498,4.1634,3.5383,0.3143,0.371,0.4077,0.1,5.0,,0.6683333333333333,0.008650653961961075,0.008538469134681259,0.401814834003911
5686685d,run401f8c229c,10,3,3,4,4.0498,4.1634,3.5383,0.3143,0.371,0.4077,0.1,5.0,,0.673,0.008621284472776658,0.008505989571077288,0.376003091583191
5686685d,runb7de5969b8,10,3,3,4,4.0498,4.1634,3.5383,0.3143,0.371,0.4077,0.1,5.0,,0.681,0.008568691926544303,0.00844806546869703,0.40737772698018987
5618571e,runb02a150178,10,3,3,4,4.464,4.3727,4.0113,0.5176,0.3608,0.5467,0.1,5.0,,0.6703333333333333,0.008638184198589638,0.008524666482272902,0.36066844529127196
5618571e,runbf3b442c1f,10,3,3,4,4.464,4.3727,4.0113,0.5176,0.3608,0.5467,0.1,5.0,,0.6823333333333333,0.00855964769876616,0.008438132648227459,0.352843976295141
5618571e,run2c844987e9,10,3,3,4,4.464,4.3727,4.0113,0.5176,0.3608,0.5467,0.1,5.0,,0.676,0.008601896592722036,0.008484602357467064,0.34895713124095684
5d566c1d,run4509f862dc,10,3,3,4,3.6043,3.6071,3.5849,0.51,0.3395,0.3072,0.1,5.0,,0.678,0.008588748997648388,0.008470121873356495,0.44250474848549476
5d566c1d,run38ab705170,10,3,3,4,3.6043,3.6071,3.5849,0.51,0.3395,0.3072,0.1,5.0,,0.6783333333333333,0.00858654036417239,0.008467691091707752,0.42070355353255123
5d566c1d,run84355e4050,10,3,3,4,3.6043,3.6071,3.5849,0.51,0.3395,0.3072,0.1,5.0,,0.6763333333333333,0.008599717712240662,0.008482201328812944,0.37964376313738596
1003b691,runa58f13ff13,10,3,3,4,4.0698,4.1667,4.3922,0.4384,0.5493,0.3252,0.1,5.0,,0.691,0.00849888903517404,0.008371598132141722,0.3710116330892778
1003b691,run15ab9a3be5,10,3,3,4,4.0698,4.1667,4.3922,0.4384,0.5493,0.3252,0.1,5.0,,0.69,0.008506075384248857,0.008379450925735,0.3841435893348768
1003b691,runab10fe3da8,10,3,3,4,4.0698,4.1667,4.3922,0.4384,0.5493,0.3252,0.1,5.0,,0.701,0.008424461645060832,0.008290506296843692,0.36806668226160744
d38a8fd7,run58d3bca432,10,3,3,4,4.191,4.4336,3.8383,0.4831,0.5409,0.5595,0.1,5.0,,0.6953333333333334,0.008467212308132965,0.00833703347885384,0.3800619607517286
d38a8fd7,run155106516b,10,3,3,4,4.191,4.4336,3.8383,0.4831,0.5409,0.5595,0.1,5.0,,0.6953333333333334,0.008467212308132965,0.00833703347885384,0.3608746156993303
d38a8fd7,runf020d1fb48,10,3,3,4,4.191,4.4336,3.8383,0.4831,0.5409,0.5595,0.1,5.0,,0.7096666666666667,0.008356116771581878,0.008216385570871121,0.34717621825324907
dacdab1d,runbc2784b240,10,3,3,4,3.9434,4.3271,3.5629,0.4662,0.5053,0.4834,0.1,5.0,,0.7,0.008432116101721565,0.008298827198022884,0.3592472666443871
dacdab1d,run68622a8ca7,10,3,3,4,3.9434,4.3271,3.5629,0.4662,0.5053,0.4834,0.1,5.0,,0.71,0.008353415568639555,0.00821346221975583,0.36973499846009156
dacdab1d,run0acee4331c,10,3,3,4,3.9434,4.3271,3.5629,0.4662,0.5053,0.4834,0.1,5.0,,0.6963333333333334,0.008459777916212885,0.008328932642415299,0.3746198644623315
da09464e,run3417da1c0a,10,3,3,4,4.3688,4.0691,4.0789,0.5209,0.3002,0.5137,0.1,5.0,,0.6826666666666666,0.008557374095683579,0.008435636896972132,0.3575728320416644
da09464e,runb3ccaffbe0,10,3,3,4,4.3688,4.0691,4.0789,0.5209,0.3002,0.5137,0.1,5.0,,0.685,0.008541317882413746,0.00841802564649241,0.36128322321233275
da09464e,run2c34f36620,10,3,3,4,4.3688,4.0691,4.0789,0.5209,0.3002,0.5137,0.1,5.0,,0.693,0.008484377507240515,0.008355753715171277,0.3604699756059322
0ed84c94,run3bd96c448d,10,3,3,4,3.5968,4.0514,4.1197,0.4169,0.5011,0.3284,0.1,5.0,,0.7103333333333334,0.008350708940832785,0.008210533443776313,0.3703060575959995
0ed84c94,run60c22eab4f,10,3,3,4,3.5968,4.0514,4.1197,0.4169,0.5011,0.3284,0.1,5.0,,0.707,0.008377531758813284,0.00823957774348516,0.4013850569271141
0ed84c94,runa9760004f8,10,3,3,4,3.5968,4.0514,4.1197,0.4169,0.5011,0.3284,0.1,5.0,,0.6973333333333334,0.008452296610319099,0.008320784892003052,0.3845976404629222
9612a12f,rune77341d286,10,3,3,4,4.1508,4.3647,3.9269,0.3375,0.4372,0.3311,0.1,5.0,,0.6876666666666666,0.008522664420221426,0.008397594998917457,0.37911498630559026
9612a12f,run7663c6b0c1,10,3,3,4,4.1508,4.3647,3.9269,0.3375,0.4372,0.3311,0.1,5.0,,0.6946666666666667,0.00847214257034079,0.008342408037407378,0.38045317554144165
9612a12f,run0bf03b7c92,10,3,3,4,4.1508,4.3647,3.9269,0.3375,0.4372,0.3311,0.1,5.0,,0.6976666666666667,0.008449792393709465,0.008318058527220451,0.3913557780973859
be6250b5,run24ae11b013,10,3,3,4,4.1761,4.1136,4.4433,0.4108,0.4919,0.3345,0.1,5.0,,0.7163333333333334,0.008301055583766148,0.008156881419598694,0.39075637515998674
be6250b5,runae8a70de09,10,3,3,4,4.1761,4.1136,4.4433,0.4108,0.4919,0.3345,0.1,5.0,,0.717,0.008295428496741253,0.008150810036228084,0.3912127844224467
be6250b5,runab33041316,10,3,3,4,4.1761,4.1136,4.4433,0.4108,0.4919,0.3345,0.1,5.0,,0.7076666666666667,0.008372210375032774,0.008233812063358936,0.3675150503969652
6b18aaa6,rune7d8f0b406,10,3,3,4,4.1153,4.2021,3.5895,0.4443,0.5913,0.5809,0.1,5.0,,0.7046666666666667,0.008395987543994399,0.008259588565875942,0.35438997594503585
6b18aaa6,run3a3384fd79,10,3,3,4,4.1153,4.2021,3.5895,0.4443,0.5913,0.5809,0.1,5.0,,0.6996666666666667,0.00843465704690649,0.008301590291380556,0.3651697131019979
6b18aaa6,run5ba31cf468,10,3,3,4,4.1153,4.2021,3.5895,0.4443,0.5913,0.5809,0.1,5.0,,0.6873333333333334,0.00852501387865523,0.008400166605524007,0.36793843064949483
fced5fc9,runc262b84bab,10,3,3,4,3.6857,3.5755,4.4391,0.4545,0.4111,0.3007,0.1,5.0,,0.6766666666666666,0.00859753388294815,0.008479795351347685,0.39547657618197424
fced5fc9,runcf0b092c68,10,3,3,4,3.6857,3.5755,4.4391,0.4545,0.4111,0.3007,0.1,5.0,,0.6836666666666666,0.008550523108074914,0.008428119464844785,0.39452996320421685
fced5fc9,run3afc2b4d53,10,3,3,4,3.6857,3.5755,4.4391,0.4545,0.4111,0.3007,0.1,5.0,,0.6946666666666667,0.00847214257034079,0.008342408037407378,0.40668230559059787
b252a642,runc281596d11,10,3,3,4,4.1731,3.6146,4.361,0.464,0.5678,0.3515,0.1,5.0,,0.7193333333333334,0.008275558707625086,0.00812938520990203,0.3739563536643816
b252a642,run272e3a0a1b,10,3,3,4,4.1731,3.6146,4.361,0.464,0.5678,0.3515,0.1,5.0,,0.7213333333333334,0.008258309638936034,0.008110803252176058,0.40134400548464144
b252a642,run84cbf95906,10,3,3,4,4.1731,3.6146,4.361,0.464,0.5678,0.3515,0.1,5.0,,0.726,0.008217272123166808,0.008066655661987276,0.4012786360676093
95c12f8d,runed00feefc0,10,3,3,4,4.2848,3.8865,3.6717,0.5141,0.5716,0.5065,0.1,5.0,,0.7026666666666667,0.008411598510302376,0.008276532421221061,0.3660829250412889
95c12f8d,run5ea7700cd2,10,3,3,4,4.2848,3.8865,3.6717,0.5141,0.5716,0.5065,0.1,5.0,,0.7106666666666667,0.008347996882622333,0.008207599237392893,0.35497568290509635
95c12f8d,runf53a49e5d6,10,3,3,4,4.2848,3.8865,3.6717,0.5141,0.5716,0.5065,0.1,5.0,,0.6813333333333333,0.008566438388876496,0.008445589782856255,0.35037743848994063
d1c56821,run98b2717d2d,10,3,3,4,4.3342,3.9699,3.6819,0.3534,0.4088,0.4957,0.1,5.0,,0.69,0.008506075384248857,0.008379450925735,0.3729148807576158
d1c56821,run572179cab5,10,3,3,4,4.3342,3.9699,3.6819,0.3534,0.4088,0.4957,0.1,5.0,,0.708,0.008369541605954045,0.00823092114610724,0.3630472743212393
d1c56821,runaad633a9d3,10,3,3,4,4.3342,3.9699,3.6819,0.3534,0.4088,0.4957,0.1,5.0,,0.695,0.008469680035950056,0.008339723354843676,0.37932754829786985
9bac59f8,runa021bc7eb7,10,3,3,4,4.455,4.2961,3.9152,0.3911,0.4457,0.3114,0.1,5.0,,0.699,0.008439723156783319,0.008307100697603098,0.39082867243643
9bac59f8,run78011f41f7,10,3,3,4,4.455,4.2961,3.9152,0.3911,0.4457,0.3114,0.1,5.0,,0.6936666666666667,0.008479499060558338,0.008350430972143386,0.3697818774488094
9bac59f8,runab16306c95,10,3,3,4,4.455,4.2961,3.9152,0.3911,0.4457,0.3114,0.1,5.0,,0.6893333333333334,0.008510840658494612,0.008384660496326468,0.3739025582012828
4263b5c8,run866e801725,10,3,3,4,4.364,4.2696,3.812,0.5462,0.5548,0.4209,0.1,5.0,,0.6633333333333333,0.008681065140924815,0.008572212536237522,0.3637909073050988
4263b5c8,runc11c01dcb5,10,3,3,4,4.364,4.2696,3.812,0.5462,0.5548,0.4209,0.1,5.0,,0.6626666666666666,0.00868503805499421,0.008576629746652631,0.37592560743559245
4263b5c8,runf521293781,10,3,3,4,4.364,4.2696,3.812,0.5462,0.5548,0.4209,0.1,5.0,,0.6743333333333333,0.008612716901759132,0.008496533407368334,0.3556418787818341
572b087c,runc7602c18fd,10,3,3,4,3.7744,3.7621,4.3478,0.4505,0.3242,0.5836,0.1,5.0,,0.6356666666666667,0.008830109242449424,0.008739694936107156,0.36864908586980444
572b087c,run8b8d670519,10,3,3,4,3.7744,3.7621,4.3478,0.4505,0.3242,0.5836,0.1,5.0,,0.646,0.008778196027936724,0.008680895128236665,0.338241511519761
572b087c,run39a0a6da18,10,3,3,4,3.7744,3.7621,4.3478,0.4505,0.3242,0.5836,0.1,5.0,,0.6506666666666666,0.008753296433325675,0.008652885459205839,0.3676581206235602
d4c77f1e,runb5b9c7e8c8,10,3,3,4,4.4761,4.4068,3.6237,0.3196,0.5518,0.3752,0.1,5.0,,0.7096666666666667,0.008356116771581878,0.008216385570871121,0.3889707483023241
d4c77f1e,runcda8649f7d,10,3,3,4,4.4761,4.4068,3.6237,0.3196,0.5518,0.3752,0.1,5.0,,0.7133333333333334,0.008326104251573652,0.008183929420961578,0.36851145244790473
d4c77f1e,run361ea449df,10,3,3,4,4.4761,4.4068,3.6237,0.3196,0.5518,0.3752,0.1,5.0,,0.712,0.008337094234305509,0.008195807996384863,0.3804663362179694
77b778da,runa9b73ff618,10,3,3,4,3.9054,3.848,4.2746,0.5661,0.509,0.4728,0.1,5.0,,0.6903333333333334,0.008503685064141342,0.008376838457454738,0.37864909938288216
77b778da,run179f22270f,10,3,3,4,3.9054,3.848,4.2746,0.5661,0.509,0.4728,0.1,5.0,,0.707,0.008377531758813284,0.00823957774348516,0.37519025867021333
77b778da,run0916cd8965,10,3,3,4,3.9054,3.848,4.2746,0.5661,0.509,0.4728,0.1,5.0,,0.705,0.008393367061447332,0.008256745935156129,0.38096999887521493
625a21d5,run7594a70ae3,10,3,3,4,4.265,3.7483,4.1924,0.5905,0.4943,0.5905,0.1,5.0,,0.7166666666666667,0.00829824480985597,0.008153848497515548,0.3516752532388534
625a21d5,run09d15a1477,10,3,3,4,4.265,3.7483,4.1924,0.5905,0.4943,0.5905,0.1,5.0,,0.705,0.008393367061447332,0.008256745935156129,0.36624762470079253
625a21d5,rund848bab624,10,3,3,4,4.265,3.7483,4.1924,0.5905,0.4943,0.5905,0.1,5.0,,0.717,0.008295428496741253,0.008150810036228084,0.36640218792129914
0ae9ca8a,run36130b906c,10,3,3,4,3.9871,4.2256,4.4207,0.5232,0.3902,0.3639,0.1,5.0,,0.6993333333333334,0.008437192730263887,0.008304348122910699,0.39799153605263343
0ae9ca8a,run90e2e45b77,10,3,3,4,3.9871,4.2256,4.4207,0.5232,0.3902,0.3639,0.1,5.0,,0.702,0.008416759650758054,0.008282137858022232,0.4020810091601631
0ae9ca8a,run0549339238,10,3,3,4,3.9871,4.2256,4.4207,0.5232,0.3902,0.3639,0.1,5.0,,0.6933333333333334,0.008481940868769633,0.008353094928527427,0.3829087055401244
3f1661c7,run368f797419,10,3,3,4,4.2261,4.2819,3.7519,0.4567,0.3433,0.3812,0.1,5.0,,0.7146666666666667,0.008315026571010464,0.008171963147707184,0.41388261009541705
3f1661c7,run594d4c0d2f,10,3,3,4,4.2261,4.2819,3.7519,0.4567,0.3433,0.3812,0.1,5.0,,0.7186666666666667,0.008281263635285918,0.008135534433908576,0.38362632627531246
3f1661c7,runb1e557bad4,10,3,3,4,4.2261,4.2819,3.7519,0.4567,0.3433,0.3812,0.1,5.0,,0.7093333333333334,0.008358812555181783,0.008219303502643771,0.37784821534185864
f53982fe,run49dd8d67cc,10,3,3,4,3.7158,3.8464,4.3946,0.4775,0.598,0.3262,0.1,5.0,,0.6936666666666667,0.008479499060558338,0.008350430972143386,0.4003412573674944
f53982fe,runacba60af18,10,3,3,4,3.7158,3.8464,4.3946,0.4775,0.598,0.3262,0.1,5.0,,0.694,0.00847705207790006,0.008347761841312362,0.3918072021319595
f53982fe,run5e2318193f,10,3,3,4,3.7158,3.8464,4.3946,0.4775,0.598,0.3262,0.1,5.0,,0.7106666666666667,0.008347996882622333,0.008207599237392893,0.3773476550860348
8966462a,run5fe0637f6f,10,3,3,4,3.5527,4.4054,3.9101,0.4068,0.4724,0.49,0.1,5.0,,0.7023333333333334,0.008414181731697612,0.008279337790789043,0.40910388118087504
8966462a,run2c51ccc945,10,3,3,4,3.5527,4.4054,3.9101,0.4068,0.4724,0.49,0.1,5.0,,0.701,0.008424461645060832,0.008290506296843692,0.3467027101409373
8966462a,run7d20d71d02,10,3,3,4,3.5527,4.4054,3.9101,0.4068,0.4724,0.49,0.1,5.0,,0.7076666666666667,0.008372210375032774,0.008233812063358936,0.3462888661880922
31674628,run1aeb8f95c0,10,3,3,4,3.7476,4.3099,4.3014,0.4937,0.3872,0.5711,0.1,5.0,,0.7026666666666667,0.008411598510302376,0.008276532421221061,0.35865848654413984
31674628,run3b31a3f341,10,3,3,4,3.7476,4.3099,4.3014,0.4937,0.3872,0.5711,0.1,5.0,,0.712,0.008337094234305509,0.008195807996384863,0.3653701568545133
31674628,run9c64540e91,10,3,3,4,3.7476,4.3099,4.3014,0.4937,0.3872,0.5711,0.1,5.0,,0.6943333333333334,0.008474599916073355,0.00834508753131269,0.34878916766809154
162d01ce,run782dcfed3d,10,3,3,4,3.5287,3.8922,3.9709,0.5033,0.4487,0.4313,0.1,5.0,,0.7253333333333334,0.008223202766261317,0.0080730306014275,0.38335995963148
162d01ce,run4c8ae0ae0c,10,3,3,4,3.5287,3.8922,3.9709,0.5033,0.4487,0.4313,0.1,5.0,,0.7003333333333334,0.008429569889703226,0.008296058837831577,0.3733823421591152
162d01ce,run925104799b,10,3,3,4,3.5287,3.8922,3.9709,0.5033,0.4487,0.4313,0.1,5.0,,0.7056666666666667,0.00838811005934259,0.008251044636705673,0.3646267987594093
ab9af135,run656d2f6c5a,10,3,3,4,4.1286,3.8293,3.5317,0.5787,0.4759,0.5889,0.1,5.0,,0.7256666666666667,0.00822024029777313,0.008069845984766344,0.349073518973368
ab9af135,run2939cd00e4,10,3,3,4,4.1286,3.8293,3.5317,0.5787,0.4759,0.5889,0.1,5.0,,0.7226666666666667,0.008246697863966479,0.008098302884515296,0.3387065755628734
ab9af135,run4c08bf980f,10,3,3,4,4.1286,3.8293,3.5317,0.5787,0.4759,0.5889,0.1,5.0,,0.7286666666666667,0.008193320524280234,0.008040926877718069,0.3604743143797539
c3d807ea,run1c17e629e5,10,3,3,4,3.8033,4.4319,3.8897,0.5384,0.5358,0.3736,0.1,5.0,,0.7123333333333334,0.008334354940338184,0.00819284655424457,0.37565176195450106
c3d807ea,runaa570ff39f,10,3,3,4,3.8033,4.4319,3.8897,0.5384,0.5358,0.3736,0.1,5.0,,0.6976666666666667,0.008449792393709465,0.008318058527220451,0.3744479583513887
c3d807ea,run3ad25deea4,10,3,3,4,3.8033,4.4319,3.8897,0.5384,0.5358,0.3736,0.1,5.0,,0.702,0.008416759650758054,0.008282137858022232,0.38327724473799885
18df08f3,run0efa83788f,10,3,3,4,4.3232,3.5452,3.8459,0.3831,0.4885,0.3615,0.1,5.0,,0.7003333333333334,0.008429569889703226,0.008296058837831577,0.38847516322119713
18df08f3,runee502c955c,10,3,3,4,4.3232,3.5452,3.8459,0.3831,0.4885,0.3615,0.1,5.0,,0.672,0.008627658586605969,0.008513030129425059,0.35150543653633515
18df08f3,rund156f39d26,10,3,3,4,4.3232,3.5452,3.8459,0.3831,0.4885,0.3615,0.1,5.0,,0.693,0.008484377507240515,0.008355753715171277,0.3770452971573617
9b26c2e4,run929d58691d,10,3,3,4,4.3167,4.1882,3.5182,0.598,0.4134,0.5363,0.1,5.0,,0.7033333333333334,0.008406416139938977,0.008270905754511948,0.35563582312021075
9b26c2e4,run5c07ff711b,10,3,3,4,4.3167,4.1882,3.5182,0.598,0.4134,0.5363,0.1,5.0,,0.6976666666666667,0.008449792393709465,0.008318058527220451,0.3720354455887237
9b26c2e4,run56bb2ff986,10,3,3,4,4.3167,4.1882,3.5182,0.598,0.4134,0.5363,0.1,5.0,,0.6833333333333333,0.008552811804588778,0.008430630309531617,0.3693312453358686
361a0675,run0cf338ed94,10,3,3,4,4.1941,4.0363,3.657,0.3542,0.3306,0.3764,0.1,5.0,,0.7236666666666667,0.00823792974209514,0.008088868318125275,0.36559838138225825
361a0675,run99a1a69b6e,10,3,3,4,4.1941,4.0363,3.657,0.3542,0.3306,0.3764,0.1,5.0,,0.7273333333333334,0.008205342233704394,0.008053837179833434,0.37612676600118217
361a0675,run5de182ef19,10,3,3,4,4.1941,4.0363,3.657,0.3542,0.3306,0.3764,0.1,5.0,,0.729,0.008190300700529396,0.008037684905794262,0.405995108778409
00a06e3d,runfee77343ff,10,3,3,4,4.041,3.8751,4.1276,0.5299,0.3156,0.3709,0.1,5.0,,0.687,0.008527358249512784,0.008402733124554529,0.43132636007852365
00a06e3d,run0cafa09ba5,10,3,3,4,4.041,3.8751,4.1276,0.5299,0.3156,0.3709,0.1,5.0,,0.6923333333333334,0.008489235293711594,0.00836105579798807,0.40008005587548146
00a06e3d,run0952ff57b7,10,3,3,4,4.041,3.8751,4.1276,0.5299,0.3156,0.3709,0.1,5.0,,0.6803333333333333,0.008573183988402566,0.008453001826900786,0.38646291922995235
61a5ff08,run76b88632e8,10,3,3,4,3.559,3.8951,4.0207,0.5718,0.3663,0.569,0.1,5.0,,0.699,0.008439723156783319,0.008307100697603098,0.39102438557809416
61a5ff08,run1c46b98572,10,3,3,4,3.559,3.8951,4.0207,0.5718,0.3663,0.569,0.1,5.0,,0.6863333333333334,0.008532031746188773,0.00840785091757601,0.3709650362377307
61a5ff08,run0d493b965b,10,3,3,4,3.559,3.8951,4.0207,0.5718,0.3663,0.569,0.1,5.0,,0.7,0.008432116101721565,0.008298827198022884,0.3638443474466475
20e8e452,run394448d12f,10,3,3,4,3.727,3.9876,4.2375,0.4717,0.3959,0.5311,0.1,5.0,,0.707,0.008377531758813284,0.00823957774348516,0.37225816102972714
20e8e452,run42a87acfcd,10,3,3,4,3.727,3.9876,4.2375,0.4717,0.3959,0.5311,0.1,5.0,,0.6976666666666667,0.008449792393709465,0.008318058527220451,0.36851673053144907
20e8e452,run8dd08e9246,10,3,3,4,3.727,3.9876,4.2375,0.4717,0.3959,0.5311,0.1,5.0,,0.7156666666666667,0.00830666053754714,0.008162930669725399,0.35382577986300384
0b399fc2,run3884c9aa19,10,3,3,4,3.8095,3.7578,4.3818,0.4284,0.3075,0.539,0.1,5.0,,0.6713333333333333,0.008631883499017112,0.008517699338181917,0.3475453325335371
0b399fc2,run8dcefdb996,10,3,3,4,3.8095,3.7578,4.3818,0.4284,0.3075,0.539,0.1,5.0,,0.6626666666666666,0.00868503805499421,0.008576629746652631,0.3559631188053383
0b399fc2,run1b33726f6d,10,3,3,4,3.8095,3.7578,4.3818,0.4284,0.3075,0.539,0.1,5.0,,0.688,0.008520309869771148,0.00839501830029421,0.3626033672125065
d76ac252,rune97c526901,10,3,3,4,4.1854,3.9115,3.7224,0.3584,0.5149,0.5936,0.1,5.0,,0.687,0.008527358249512784,0.008402733124554529,0.37830455980018074
d76ac252,run167f67a0ca,10,3,3,4,4.1854,3.9115,3.7224,0.3584,0.5149,0.5936,0.1,5.0,,0.6976666666666667,0.008449792393709465,0.008318058527220451,0.3383629733554236
d76ac252,rund6529ab833,10,3,3,4,4.1854,3.9115,3.7224,0.3584,0.5149,0.5936,0.1,5.0,,0.6883333333333334,0.008517950222849624,0.00839243650519994,0.365568654709622
5446aa68,run7332bc92f0,10,3,3,4,3.5638,4.0458,3.8821,0.4968,0.4701,0.3464,0.1,5.0,,0.6903333333333334,0.008503685064141342,0.008376838457454738,0.3996225806999893
5446aa68,run06abb41d75,10,3,3,4,3.5638,4.0458,3.8821,0.4968,0.4701,0.3464,0.1,5.0,,0.6913333333333334,0.008496483317156578,0.008368970265951514,0.37741324301355367
5446aa68,rundede0b3e9c,10,3,3,4,3.5638,4.0458,3.8821,0.4968,0.4701,0.3464,0.1,5.0,,0.6863333333333334,0.008532031746188773,0.00840785091757601,0.3825942544585047
41f1a438,run52641849f6,10,3,3,4,3.7096,4.1076,4.2011,0.3808,0.5611,0.423,0.1,5.0,,0.6863333333333334,0.008532031746188773,0.00840785091757601,0.3454266266490273
41f1a438,runa998794454,10,3,3,4,3.7096,4.1076,4.2011,0.3808,0.5611,0.423,0.1,5.0,,0.6943333333333334,0.008474599916073355,0.00834508753131269,0.38856345819468463
41f1a438,runea095c2549,10,3,3,4,3.7096,4.1076,4.2011,0.3808,0.5611,0.423,0.1,5.0,,0.701,0.008424461645060832,0.008290506296843692,0.37632814787282615
8475defc,run512a666093,10,3,3,4,4.3929,3.6012,3.6514,0.4205,0.5532,0.5014,0.1,5.0,,0.6886666666666666,0.008515585474987764,0.008389849609165334,0.38137434497158595
8475defc,run9b5bea2410,10,3,3,4,4.3929,3.6012,3.6514,0.4205,0.5532,0.5014,0.1,5.0,,0.701,0.008424461645060832,0.008290506296843692,0.3664970712613592
8475defc,runaa95e41f60,10,3,3,4,4.3929,3.6012,3.6514,0.4205,0.5532,0.5014,0.1,5.0,,0.689,0.008513215621702153,0.008387257607706755,0.3414680827364451
97239ef5,run251e9c35e4,10,3,3,4,4.1407,3.6997,3.8162,0.5508,0.4506,0.5563,0.1,5.0,,0.7133333333333334,0.008326104251573652,0.008183929420961578,0.35515437244237413
97239ef5,run070e481553,10,3,3,4,4.1407,3.6997,3.8162,0.5508,0.4506,0.5563,0.1,5.0,,0.7133333333333334,0.008326104251573652,0.008183929420961578,0.347072465463233
97239ef5,run9dfde46306,10,3,3,4,4.1407,3.6997,3.8162,0.5508,0.4506,0.5563,0.1,5.0,,0.7116666666666667,0.008339828069895305,0.008198763980147405,0.3806523584488001
d153f36b,run40cc647cce,10,3,3,4,3.6878,4.2384,4.3356,0.4605,0.47,0.5112,0.1,5.0,,0.7333333333333333,0.008150515289597426,0.007995011568615484,0.36540642936410417
d153f36b,runf5e148da6c,10,3,3,4,3.6878,4.2384,4.3356,0.4605,0.47,0.5112,0.1,5.0,,0.7373333333333333,0.008112911483285634,0.007954741984229852,0.3829798178931347
d153f36b,run3661fc74d3,10,3,3,4,3.6878,4.2384,4.3356,0.4605,0.47,0.5112,0.1,5.0,,0.7213333333333334,0.008258309638936034,0.008110803252176058,0.358240292482505
e96fedd2,run7b9545606a,10,3,3,4,3.9669,4.2563,4.481,0.5533,0.5748,0.4977,0.1,5.0,,0.702,0.008416759650758054,0.008282137858022232,0.3574936185120022
e96fedd2,runb9e6e201f1,10,3,3,4,3.9669,4.2563,4.481,0.5533,0.5748,0.4977,0.1,5.0,,0.6956666666666667,0.008464739382106345,0.008334338404654473,0.3573481045822102
e96fedd2,run094b00b80c,10,3,3,4,3.9669,4.2563,4.481,0.5533,0.5748,0.4977,0.1,5.0,,0.703,0.008409009981434457,0.008273721744180174,0.365427520565727
0ffe3005,runea5041dfb6,10,3,3,4,3.6435,4.0618,4.2112,0.5933,0.4863,0.5657,0.1,5.0,,0.7033333333333334,0.008406416139938977,0.008270905754511948,0.3697734881673665
